2369116|20260922|18|202919||2|5891|18207|1|5|
2369117|20260922|18|202919||2|21301|14389|1|5|
2369114|20260922|18|202919||2|30017|7807|1|5|
2369135|20260922|20|202924||2|6570|5797|1|5|
2369134|20260922|20|202924||2|11005|15451|1|5|
2369133|20260922|20|202924||2|10628|19411|1|5|
2369132|20260922|20|202924||2|53629|21450|1|5|
2369138|20260922|133|202925||2|20157|21601|1|4|
2369137|20260922|133|202925||2|13330|15927|1|4|
2369139|20260922|133|202925||2|23895|18576|1|4|
2369136|20260922|133|202925||2|18135|3915|1|4|
2369143|20260922|18|202927||2|36897|7266|2|4|
2369144|20260922|18|202927||2|22840|16091|1|4|
2369145|20260922|18|202927||2|14887|18610|1|4|
2369146|20260922|18|202927||2|21301|820|1|4|
2369150|20260922|133|202928||2|7059|22155|1|4|
2369147|20260922|133|202928||2|1229|12354|1|4|
2369149|20260922|133|202928||2|40921|18800|1|4|
2369148|20260922|133|202928||2|18576|22625|1|4|
2369164|20260922|133|202932||2|1229|18576|1|4|
2369162|20260922|133|202932||2|44552|19361|1|4|
2369161|20260922|133|202932||2|28053|47960|1|4|
2369163|20260922|133|202932||2|5508|11005|1|4|
2369110|20260922|20|202918||1|53630|1812|1|4|
2369113|20260922|20|202918||1|51372|19411|1|4|
2369112|20260922|20|202918||1|16782|47659|1|4|
2369111|20260922|20|202918||1|19137|10028|1|4|
2369121|20260922|18|202921||1|50408|23855|1|3|
2369122|20260922|18|202921||1|50447|15324|1|3|
2369124|20260922|18|202921||1|50443|26578|1|3|
2369120|20260922|18|202921||1|10259|18610|1|3|
2369131|20260922|133|202923||1|28053|3915|1|3|
2369130|20260922|133|202923||1|40921|18576|1|3|
2369129|20260922|133|202923||1|18135|15500|1|3|
2369128|20260922|133|202923||1|27439|20890|2|3|
2369167|20260922|18|202934||1|25322|20496|1|4|
2369168|20260922|18|202934||1|34248|21392|1|4|
2369169|20260922|18|202934||1|24461|18837|1|4|
2369170|20260922|18|202934||1|6053|5927|1|4|
2369175|20260922|133|202936||1|27439|20890|2|4|
2369176|20260922|133|202936||1|18800|40921|1|4|
2369177|20260922|133|202936||1|21538|12354|1|4|
2369178|20260922|133|202936||1|12898|18135|1|4|
2369181|20260922|18|202937|Sabry|11|12653|18610|1|4|
2369179|20260922|18|202937|Sabry|11|25322|7266|1|4|
2369180|20260922|18|202937|Sabry|11|1293|32025|1|4|
2369182|20260922|18|202937|Sabry|11|12372|18837|6|4|
2369097|20260922|133|202913||38|820|11348|1|6|
2369096|20260922|133|202913||38|10462|21888|2|6|
2369098|20260922|133|202913||38|5505|0|8|6|
2369109|20260922|20|202917||38|48571|0|9|6|
2369119|20260922|18|202920||39|10259|0|8|6|
2369142|20260922|133|202926||39|12826|0|10|6|
2369141|20260922|133|202926||39|44552|20890|1|6|
2369152|20260922|133|202929||39|53641|44552|1|6|
2369166|20260922|133|202933||39|20890|18800|1|6|
2369126|20260922|18|202922||40|36277|14810|1|6|
2369127|20260922|18|202922||40|23141|33657|1|6|
2369059|20260921|32|202904||2|31859|13521|3|5|
2369058|20260921|32|202904||2|21444|1913|1|5|
2369060|20260921|32|202904||2|18202|16495|1|5|
2369057|20260921|32|202904||2|1109|2786|1|5|
2369065|20260921|32|202905||2|17066|9449|1|5|
2369064|20260921|32|202905||2|13521|31859|1|5|
2369066|20260921|32|202905||2|34498|8830|1|5|
2369067|20260921|32|202905||2|10804|21077|7|5|
2369068|20260921|32|202906||2|18202|34285|1|4|
2369069|20260921|32|202906||2|33150|28197|1|4|
2369070|20260921|32|202906||2|12025|20538|1|4|
2369071|20260921|32|202906||2|37613|8326|1|4|
2369079|20260921|18|202908||2|5891|7290|1|4|
2369078|20260921|18|202908||2|28738|11806|1|4|
2369076|20260921|18|202908||2|15934|2951|3|4|
2369077|20260921|18|202908||2|37629|19428|1|4|
2369044|20260921|32|202900||1|17440|9474|1|5|
2369045|20260921|32|202900||1|412|26102|3|5|No Rosslyn Hill
2369047|20260921|32|202900||1|20363|8504|1|5|
2369051|20260921|117|202901|Carried Over Appearance|1|6449|18774|1|5|
2369052|20260921|117|202901|Carried Over Appearance|1|12717|9712|1|5|
2369050|20260921|117|202901|Carried Over Appearance|1|12337|13290|1|5|
2369049|20260921|117|202901|Carried Over Appearance|1|19943|171|1|5|
2369072|20260921|32|202907||1|33150|24070|1|5|
2369073|20260921|32|202907||1|18292|26607|1|5|
2369074|20260921|32|202907||1|38496|9105|1|5|No Brockley Road
2369082|20260921|18|202909||1|9177|20535|1|3|
2369083|20260921|18|202909||1|10698|9428|1|3|
2369081|20260921|18|202909||1|20790|16091|1|3|
2369080|20260921|18|202909||1|37584|27854|1|3|
2369054|20260921|117|202902||40|26658|1061|1|6|
2369085|20260921|18|202910||40|4646|0|10|6|
2368990|20260918|20|202884||3|4719|817|1|5|
2368991|20260918|20|202884||3|41021|17366|1|5|
2368989|20260918|20|202884||3|5797|12041|1|5|
2368988|20260918|20|202884||3|14302|12004|1|5|
2368994|20260918|117|202886||3|25416|1716|1|4|
2368997|20260918|117|202886||3|8173|35526|1|4|
2368995|20260918|117|202886||3|21447|31160|3|4|
2368996|20260918|117|202886||3|6364|15686|1|4|
2369037|20260918|20|202897||3|13846|11483|2|5|
2369036|20260918|20|202897||3|1528|6111|1|5|
2369035|20260918|20|202897||3|11536|17766|2|5|
2369034|20260918|20|202897||3|5798|12372|1|5|
2368998|20260918|20|202887||2|8205|10855|1|5|
2368999|20260918|20|202887||2|48849|35020|1|5|
2369000|20260918|20|202887||2|1369|9101|1|5|
2369001|20260918|20|202887||2|34266|12337|1|5|
2369003|20260918|117|202888||2|10663|48995|1|5|
2369002|20260918|117|202888||2|3326|20543|1|5|
2369005|20260918|117|202888||2|989|32763|1|5|
2369004|20260918|117|202888||2|12814|21447|1|5|
2369024|20260918|117|202893||2|47961|16608|1|4|
2369023|20260918|117|202893||2|14787|6411|1|4|
2369021|20260918|117|202893||2|23873|27011|1|4|
2369022|20260918|117|202893||2|33080|9641|1|4|
2369019|20260918|20|202892||6|6570|15909|1|4|
2369017|20260918|20|202892||6|23314|5193|1|4|
2369020|20260918|20|202892||6|21137|10558|9|4|
2369018|20260918|20|202892||6|41201|14750|1|4|
2369011|20260918|20|202890||1|11005|16782|2|4|
2369010|20260918|20|202890||1|5507|11038|3|4|
2369009|20260918|20|202890||1|17611|16690|1|4|
2369008|20260918|20|202890||1|14503|10832|1|4|
2369015|20260918|20|202891||1|10069|18574|1|4|
2369014|20260918|20|202891||1|16782|35020|1|4|
2369016|20260918|20|202891||1|51372|53629|1|4|
2369013|20260918|20|202891||1|21527|19724|2|4|
2369028|20260918|117|202895||1|12003|1061|1|4|
2369029|20260918|117|202895||1|26658|13290|1|4|
2369030|20260918|117|202895||1|6449|21447|1|4|
2369031|20260918|117|202895||1|27969|171|1|4|
2369040|20260918|20|202899||1|28753|33123|1|4|
2369041|20260918|20|202899||1|20613|21268|1|4|
2369042|20260918|20|202899||1|10344|4402|1|4|
2369043|20260918|20|202899||1|6570|19420|3|4|
2368993|20260918|20|202885||38|9135|0|12|6|
2369039|20260918|20|202898||38|43472|0|13|6|
2369007|20260918|117|202889||39|32227|0|9|6|
2369026|20260918|117|202894||39|33440|50649|1|6|
2369033|20260918|117|202896||40|12717|19198|1|6|
2368880|20260917|127|202854|Carried Over Appearance|9|2933|27882|1|5|
2368878|20260917|127|202854|Carried Over Appearance|9|5891|38573|1|5|
2368879|20260917|127|202854|Carried Over Appearance|9|26492|26835|2|5|
2368881|20260917|127|202854|Carried Over Appearance|9|8122|10461|2|5|
2368968|20260917|32|202878||9|21844|26578|13|5|
2368969|20260917|32|202878||9|5624|1837|1|5|
2368971|20260917|32|202878||9|9619|15193|3|5|
2368970|20260917|32|202878||9|12004|14448|6|5|
2368867|20260917|117|202850||3|10336|5530|3|5|
2368866|20260917|117|202850||3|9225|7966|1|5|
2368865|20260917|117|202850||3|4873|16510|1|5|
2368882|20260917|32|202855||3|5792|40993|3|5|
2368885|20260917|32|202855||3|10437|8173|3|5|
2368883|20260917|32|202855||3|29499|50437|1|5|
2368884|20260917|32|202855||3|6108|21447|1|5|
2368888|20260917|117|202856||3|53641|19612|1|5|
2368887|20260917|117|202856||3|16510|16969|1|5|
2368886|20260917|117|202856||3|14615|48106|1|5|
2368889|20260917|117|202856||3|6388|5946|1|5|
2368934|20260917|133|202869||3|50364|14750|1|5|
2368933|20260917|133|202869||3|10531|6803|1|5|
2368935|20260917|133|202869||3|15934|19548|2|5|
2368936|20260917|133|202869||3|15172|21849|1|5|
2368984|20260917|127|202883|Carried Over Appearance|3|12372|17545|1|5|
2368985|20260917|127|202883|Carried Over Appearance|3|25686|23772|1|5|
2368986|20260917|127|202883|Carried Over Appearance|3|6834|12632|2|5|
2368987|20260917|127|202883|Carried Over Appearance|3|14160|6579|1|5|
2368875|20260917|32|202852||7|5792|40993|3|4|
2368874|20260917|32|202852||7|21414|8173|1|4|
2368873|20260917|32|202852||7|19900|5799|1|4|
2368872|20260917|32|202852||7|17651|25999|1|4|
2368893|20260917|32|202857|Carried Over Appearance|2|13521|21447|3|5|
2368892|20260917|32|202857|Carried Over Appearance|2|11297|14205|1|5|
2368891|20260917|32|202857|Carried Over Appearance|2|22103|9067|1|5|
2368890|20260917|32|202857|Carried Over Appearance|2|15578|13387|1|5|
2368897|20260917|117|202858||2|19834|53641|1|5|
2368899|20260917|117|202858||2|6843|7330|1|5|
2368896|20260917|117|202858||2|12354|16782|2|5|
2368898|20260917|117|202858||2|12337|24469|1|5|
2368901|20260917|32|202859||2|17232|8093|8|5|
2368900|20260917|32|202859||2|6108|9619|1|5|
2368902|20260917|32|202859||2|4717|19350|8|5|
2368903|20260917|32|202859||2|5792|40993|3|5|
2368904|20260917|117|202860||2|498|9297|1|4|
2368907|20260917|117|202860||2|17857|16813|2|4|
2368906|20260917|117|202860||2|12354|10663|1|4|
2368905|20260917|117|202860||2|961|12337|1|4|
2368913|20260917|32|202862||2|21469|26399|1|5|
2368912|20260917|32|202862||2|32733|12700|8|5|
2368911|20260917|32|202862||2|21509|32733|1|5|
2368910|20260917|32|202862||2|32320|33150|1|5|
2368921|20260917|133|202865||2|51084|40569|1|5|
2368922|20260917|133|202865||2|50364|15934|1|5|
2368924|20260917|133|202865||2|5453|10531|1|5|
2368923|20260917|133|202865||2|22625|53629|1|5|
2368930|20260917|117|202867||2|47447|8625|1|4|
2368929|20260917|117|202867||2|12354|16782|2|4|
2368927|20260917|117|202867||2|6162|10624|1|4|
2368928|20260917|117|202867||2|10617|13973|1|4|
2368941|20260917|133|202871||2|20319|15934|1|4|
2368939|20260917|133|202871||2|53629|40569|1|4|
2368940|20260917|133|202871||2|51701|430|1|4|
2368942|20260917|133|202871||2|7807|13121|1|4|
2368965|20260917|117|202877||2|4173|1949|1|5|
2368967|20260917|117|202877||2|16428|39751|1|5|
2368966|20260917|117|202877||2|6570|25035|1|5|
2368964|20260917|117|202877||2|16969|30096|1|5|
2368974|20260917|133|202879||2|11327|8111|1|4|
2368975|20260917|133|202879||2|7290|7646|1|4|
2368973|20260917|133|202879||2|33320|27470|1|4|
2368972|20260917|133|202879||2|40569|15934|1|4|
2368920|20260917|133|202864||1|6803|26947|1|4|
2368918|20260917|133|202864||1|6578|32076|1|4|
2368917|20260917|133|202864||1|40569|50442|1|4|
2368919|20260917|133|202864||1|50364|5508|1|4|
2368949|20260917|117|202873||1|39751|412|1|4|
2368946|20260917|117|202873||1|48542|28612|1|4|
2368948|20260917|117|202873||1|16938|21792|1|4|
2368947|20260917|117|202873||1|9712|10698|1|4|
2368954|20260917|117|202874||1|36287|20308|1|4|
2368952|20260917|117|202874||1|21355|10698|1|4|
2368955|20260917|117|202874||1|39751|10340|1|4|
2368953|20260917|117|202874||1|9217|21792|1|4|
2368960|20260917|133|202875||1|5891|12653|1|5|
2368959|20260917|133|202875||1|430|18992|1|5|
2368958|20260917|133|202875||1|5508|15934|1|5|
2368981|20260917|133|202881||1|15934|9619|3|3|
2368980|20260917|133|202881||1|22625|30748|1|3|
2368979|20260917|133|202881||1|51701|20319|1|3|
2368978|20260917|133|202881||1|51084|10531|1|3|
2368870|20260917|117|202851||38|21340|14611|1|6|
2368871|20260917|117|202851||38|7806|26658|1|6|
2368877|20260917|32|202853||38|28945|50283|1|6|
2368938|20260917|133|202870||38|5453|0|11|6|
2368909|20260917|117|202861||39|16782|0|10|6|
2368915|20260917|32|202863||39|34266|0|12|6|
2368926|20260917|133|202866||39|30748|17389|1|6|
2368932|20260917|117|202868||39|39269|0|11|6|
2368945|20260917|133|202872||39|30748|32076|1|6|
2368944|20260917|133|202872||39|22625|5453|1|6|
2368977|20260917|133|202880||39|51701|50364|1|6|
2368963|20260917|133|202876||40|53629|6578|1|6|
2368962|20260917|133|202876||40|30748|51084|1|6|
2368983|20260917|133|202882||40|40586|0|8|6|
2368799|20260916|127|202832||3|16231|37875|1|4|
2368800|20260916|127|202832||3|33051|44785|1|4|
2368802|20260916|127|202832||3|27608|3660|1|4|
2368801|20260916|127|202832||3|40740|1806|1|4|
2368808|20260916|133|202834|Carried Over Appearance|3|15933|3827|1|5|
2368809|20260916|133|202834|Carried Over Appearance|3|27743|29613|1|5|
2368810|20260916|133|202834|Carried Over Appearance|3|20395|15934|1|5|
2368807|20260916|133|202834|Carried Over Appearance|3|35609|31880|1|5|
2368813|20260916|127|202835||3|33051|279|2|4|
2368811|20260916|127|202835||3|17232|3660|6|4|
2368812|20260916|127|202835||3|40740|11119|1|4|
2368818|20260916|32|202837||3|10983|26398|1|4|
2368821|20260916|32|202837||3|11005|2398|4|4|
2368820|20260916|32|202837||3|18116|22103|1|4|
2368819|20260916|32|202837||3|16093|40584|2|4|
2368825|20260916|20|202838||3|51372|21301|1|4|
2368822|20260916|20|202838||3|23876|19420|2|4|
2368824|20260916|20|202838||3|8107|7641|1|4|
2368823|20260916|20|202838||3|21601|11030|1|4|
2368836|20260916|127|202842||3|6834|12632|2|5|
2368835|20260916|127|202842||3|12372|3913|1|5|
2368837|20260916|127|202842||3|15986|23772|1|5|
2368834|20260916|127|202842||3|8285|13036|25|5|
2368795|20260916|32|202831|Carried Over Appearance|2|17437|18589|1|5|
2368797|20260916|32|202831|Carried Over Appearance|2|12814|54|1|5|
2368794|20260916|32|202831|Carried Over Appearance|2|6363|5097|1|5|
2368796|20260916|32|202831|Carried Over Appearance|2|35462|2786|1|5|
2368828|20260916|32|202840||2|11584|31559|2|5|
2368831|20260916|32|202840||2|7965|989|1|5|
2368830|20260916|32|202840||2|19436|9067|1|5|
2368829|20260916|32|202840||2|17437|6871|1|5|
2368839|20260916|32|202843||2|24664|7251|1|4|
2368838|20260916|32|202843||2|19834|9067|1|4|
2368840|20260916|32|202843||2|21792|14205|1|4|
2368841|20260916|32|202843||2|22190|29353|1|4|
2368848|20260916|20|202845||2|53630|35020|1|5|
2368850|20260916|20|202845||2|20777|30041|1|5|
2368849|20260916|20|202845||2|8122|18593|1|5|
2368847|20260916|20|202845||2|21961|7290|1|5|
2368864|20260916|20|202849||2|21849|11045|1|5|
2368861|20260916|20|202849||2|12887|10028|1|5|
2368862|20260916|20|202849||2|14932|9619|1|5|
2368863|20260916|20|202849||2|7657|5193|2|5|
2368817|20260916|32|202836||1|17440|20379|1|4|
2368816|20260916|32|202836||1|2786|31559|2|4|
2368815|20260916|32|202836||1|50100|11297|1|4|
2368814|20260916|32|202836||1|3808|41574|1|4|
2368853|20260916|32|202847||1|10986|13521|1|5|
2368856|20260916|32|202847||1|11999|224|1|5|
2368855|20260916|32|202847||1|50622|15336|1|5|
2368854|20260916|32|202847||1|10386|989|1|5|
2368859|20260916|32|202848||1|11276|6086|1|5|
2368858|20260916|32|202848||1|11999|37336|1|5|
2368857|20260916|32|202848||1|11297|11967|1|5|
2368860|20260916|32|202848||1|13521|21447|3|5|Set Down on Left
2368806|20260916|127|202833||38|17232|0|12|6|
